11.25,2092,0
10.52,2091,0
10.32,2092,0
11.52,2092,0
10.87,2092,0
10.87,2091,0
11.81,2091,0
10.76,2091,0
11.04,2091,0
10.87,2091,0
11.05,2091,0
10.36,2091,0
10.06,2091,0
11.09,2091,0
10.71,2091,0
11.38,2091,0
10.52,2091,0
10.91,2091,0
11.22,2092,0
10.36,2092,0
9.61,2091,0
10.4,2091,0
10.32,2091,0
11.02,2091,0
9.93,2091,0
10.38,2091,0
9.73,2092,0
10.66,2091,0
10.82,2091,0
10.74,2091,0
10.84,2091,0
10.92,2091,0
10.8,2092,0
10.93,2092,0
11.18,2091,0
10.73,2092,0
10.59,2092,0
11.13,2091,0
11.47,2091,0
10.65,2092,0
10.8,2091,0
10.45,2091,0
11.2,2091,0
11.57,2092,0
11.45,2091,0
11.87,2092,0
10.93,2092,0
10.96,2092,0
12.15,2092,0
11.24,2091,0
12.29,2091,0
10.84,2091,0
11.77,2092,0
10.56,2091,0
11.38,2092,0
10.73,2091,0
11.26,2092,0
9.89,2092,0
10.64,2091,0
10.02,2092,0
12.06,2092,0
11.85,2091,0
11.05,2092,0
10.88,2092,0
11.41,2092,0
10.97,2091,0
11.31,2091,0
11.73,2092,0
10.76,2091,0
10.41,2092,0
11.24,2091,0
11.36,2092,0
10.36,2092,0
10.91,2091,0
11.37,2092,0
10.6,2092,0
10.74,2092,0
10.04,2092,0
9.59,2092,0
11.39,2091,0
11.03,2091,0
10.02,2091,0
10.09,2092,0
10.42,2091,0
11.84,2091,0
10.55,2091,0
10.86,2091,0
10.36,2091,0
10.32,2092,0
11.25,2092,0
11.48,2092,0
12.03,2091,0
11.86,2091,0
11.38,2091,0
11.26,2092,0
11.37,2091,0
11.1,2094,0
9.18,2093,0
11.34,2094,0
11.45,2094,0
11.31,2093,0
12.13,2093,0
11.12,2093,0
10.1,2094,0
11.68,2093,0
9.91,2093,0
11.05,2093,0
11.18,2093,0
10.46,2093,0
9.86,2093,0
10.62,2093,0
10.74,2093,0
11.1,2093,0
10.61,2094,0
11.45,2094,0
10.14,2093,0
11.16,2093,0
9.38,2094,0
10.36,2094,0
11.72,2093,0
10.32,2094,0
11.33,2094,0
11.16,2093,0
11.11,2093,0
10.27,2093,0
10.46,2093,0
10.8,2093,0
11.88,2094,0
10.18,2093,0
11.35,2093,0
10.74,2093,0
10.36,2093,0
11.27,2094,0
10.44,2094,0
11.17,2094,0
10.29,2093,0
11.52,2094,0
11.9,2094,0
11.7,2094,0
10.65,2094,0
11.67,2094,0
9.89,2093,0
10.51,2093,0
10.19,2093,0
11.56,2094,0
11.86,2093,0
11.32,2093,0
11.45,2093,0
12.23,2093,0
11.72,2093,0
11.78,2093,0
9.91,2094,0
10.35,2093,0
11.71,2094,0
10.29,2094,0
9.8,2094,0
10.36,2094,0
10.97,2094,0
11.28,2093,0
10.66,2093,0
10.31,2093,0
11.88,2093,0
12.22,2094,0
11.38,2093,0
11.81,2093,0
10.47,2096,0
11.9,2096,0
10.74,2095,0
11.05,2096,0
11.03,2095,0
10.91,2095,0
10.74,2095,0
10.27,2096,0
11.8,2095,0
11.07,2095,0
11,2095,0
11.13,2095,0
10.43,2095,0
11.18,2095,0
10.96,2096,0
11.35,2095,0
10.77,2096,0
11.62,2096,0
10.6,2096,0
11.01,2095,0
10.44,2095,0
10.2,2095,0
11.46,2095,0
11.46,2095,0
10.94,2095,0
11.91,2095,0
11.29,2096,0
10.34,2095,0
9.98,2095,0
9.75,2095,0
9.62,2096,0
11.31,2095,0
9.99,2095,0
11.65,2097,0
10.29,2097,0
10.17,2097,0
12.44,2097,0
10.46,2098,0
9.88,2097,0
12.26,2098,0
10.64,2097,0
10.8,2098,0
10.37,2097,0
11.42,2098,0
11.07,2098,0
10.5,2097,0
11.83,2097,0
10.2,2097,0
11.57,2098,0
10.72,2097,0
10.93,2098,0
12.04,2097,0
9.98,2099,0
12.28,2100,0
11.33,2100,0
11.44,2100,0
9.16,2099,0
10.3,2100,0
10.47,2100,0
12.55,2099,0
12.48,2099,0
12.31,2099,0
10.3,2099,0
11.8,2099,0
12.09,2099,0
10.13,2099,0
11.77,2099,0
11.27,2101,0
11.21,2102,0
11.07,2102,0
11.89,2101,0
10.81,2101,0
12.24,2101,0
11.1,2102,0
11.4,2102,0
13.25,2104,0
11.76,2103,0
11.2,2104,0
17.92,2106,0
14.17,2105,0
13.42,2105,0
12.38,2107,0
12.57,2108,0
11.3,2110,0
18.63,2123,0
5.300348513,-4,1
10.37979317,655,1
5.978590383,64,1
10.87509435,466,1
12.68309874,1956,1
8.331269331,287,1
8.318279702,336,1
6.483588976,44,1
11.566457,674,1
3.513300113,-3,1
8.957762522,433,1
11.91006597,1637,1
5.697922221,-5,1
8.481768989,164,1
10.17540432,633,1
4.639055596,-4,1
11.318708,786,1
11.02300285,867,1
6.233978157,29,1
12.84493721,1610,1
7.993366802,188,1
6.702187117,82,1
6.815808526,93,1
6.163626784,45,1
8.423265886,282,1
8.237583821,196,1
3.826532479,-4,1
5.971385352,-5,1
7.263278512,113,1
4.262166171,-4,1
10.52143429,783,1
11.89868649,1040,1
10.19350613,469,1
11.35373995,870,1
11.96355034,453,1
11.20295335,1135,1
11.82963071,1143,1
7.016535379,99,1
6.689562457,59,1
5.019038739,-11,1
12.8660505,1466,1
3.883231231,-4,1
7.358566851,218,1
9.323196313,359,1
10.90617085,661,1
12.13391047,1359,1
8.207654201,181,1
5.357361537,-4,1
5.252537929,-3,1
8.417486869,483,1
5.448604528,-4,1
4.56555062,-4,1
3.883400196,-3,1
5.287668022,-4,1
9.248258849,392,1
12.36415328,1141,1
6.007075454,-5,1
3.946580871,-4,1
7.719212064,276,1
9.177724656,526,1
7.425296331,178,1
12.12954568,1329,1
12.13999178,870,1
4.775801449,-4,1
7.732700822,160,1
10.77572032,450,1
3.894829059,-6,1
7.869545662,197,1
7.44152453,192,1
